date_and_hour_StL,Datetime,Air Pressure_StL,Air Temperature_StL,Precipitation_StL,Relative Humidity_StL,Wind From Direction_StL,Wind Speed_StL,Wind speed of gust_StL,Air Temperature,Average 10 meter wind speed over past 1 hour,Average air temperature over past 1 hour,Mean Sea Level Pressure,Precipitation Amount over past 1 hour,Rainfall amount over past 1 hour,Relative Humidity,Station Pressure,Vector average 10 meter wind direction over past 1 hour
2024-03-19T12,2024-03-19 12:00:00,979.95,6.655,0.0,33.73225,342.55675,12.80475,25.434,-4.1,23.1,-3.2,1011.9,0.0,0.0,68.0,980.7,351.0
2024-03-19T13,2024-03-19 13:00:00,980.95,4.83475,0.0,33.265,328.86875,25.960250000000002,40.870000000000005,-4.5,30.6,-4.4,1013.4,0.0,0.0,66.0,982.1,341.0
2024-03-19T14,2024-03-19 14:00:00,982.425,4.27425,0.0,30.259999999999998,342.206,22.9785,38.239,-5.6,29.9,-5.1,1014.7,0.0,0.0,57.0,983.2,355.0
2024-03-19T15,2024-03-19 15:00:00,983.45,3.342,0.0,28.53025,333.08025,28.766750000000002,44.027499999999996,-6.8,35.0,-6.1,1015.6,0.0,0.0,62.0,984.1,344.0
2024-03-19T16,2024-03-19 16:00:00,984.125,2.972,0.0,26.63375,330.97450000000003,31.924500000000002,48.939,-7.2,39.9,-6.9,1016.3,0.0,0.0,50.0,984.8,340.0
2024-03-19T17,2024-03-19 17:00:00,984.875,3.01775,0.0,25.83975,337.64324999999997,27.18825,44.203,-7.3,34.0,-7.2,1017.3,0.0,0.0,57.0,985.7,348.0
2024-03-19T18,2024-03-19 18:00:00,985.825,1.54175,0.0,27.552,326.0605,33.15225,48.41275,-9.2,41.4,-8.4,1018.3,0.0,0.0,65.0,986.6,336.0
2024-03-19T19,2024-03-19 19:00:00,986.575,-0.45875,0.0,32.257999999999996,316.2335,38.4145,54.3765,-9.7,46.3,-9.8,1019.0,0.0,0.0,69.0,987.2,328.0
2024-03-19T20,2024-03-19 20:00:00,987.1,-0.1265,0.0,30.2705,328.5175,27.539,42.79975,-9.8,33.0,-9.6,1019.4,0.0,0.0,59.0,987.6,340.0
2024-03-19T21,2024-03-19 21:00:00,987.8,0.44825000000000004,0.0,27.45025,331.67625,25.43425,39.29125,-8.8,30.4,-9.3,1020.2,0.0,0.0,58.0,988.5,339.0
2024-03-19T22,2024-03-19 22:00:00,988.375,0.45475,0.0,27.802,327.8155,24.908,39.99325,-8.7,31.1,-8.9,1020.6,0.0,0.0,56.0,988.8,338.0
2024-03-19T23,2024-03-19 23:00:00,989.05,0.17049999999999998,0.0,31.3445,315.1805,29.1175,39.2915,-8.6,33.2,-8.7,1021.4,0.0,0.0,60.0,989.6,329.0
2024-03-20T00,2024-03-20 00:00:00,989.75,0.16325,0.0,29.67875,324.306,24.55725,37.36175,-8.9,28.9,-8.7,1022.2,0.0,0.0,58.0,990.3,340.0
2024-03-20T01,2024-03-20 01:00:00,990.475,-0.40374999999999994,0.0,28.30925,325.008,21.926000000000002,32.09975,-9.8,26.5,-9.3,1022.8,0.0,0.0,61.0,990.9,337.0
2024-03-20T02,2024-03-20 02:00:00,991.225,-1.827,0.0,31.5595,319.041,21.049,29.11775,-11.0,29.3,-10.6,1023.4,0.0,0.0,70.0,991.3,328.0
2024-03-20T03,2024-03-20 03:00:00,992.025,-2.77175,0.0,33.65525,320.796,18.4175,25.43425,-11.2,24.2,-11.4,1024.3,0.0,0.0,66.0,992.2,331.0
2024-03-20T04,2024-03-20 04:00:00,993.175,-3.14725,0.0,32.32825,93.71175000000001,6.49,14.909749999999999,-12.0,16.5,-11.6,1025.6,0.0,0.0,70.0,993.4,14.0
2024-03-20T05,2024-03-20 05:00:00,994.175,-3.9225,0.0,31.831,266.745,8.4195,18.944000000000003,-12.7,19.4,-12.2,1026.5,0.0,0.0,64.0,994.2,15.0
2024-03-20T06,2024-03-20 06:00:00,995.05,-5.1505,0.0,32.0085,348.1725,7.8934999999999995,15.08525,-13.5,14.5,-13.2,1027.2,0.0,0.0,67.0,994.8,5.0
2024-03-20T07,2024-03-20 07:00:00,995.65,-5.9567499999999995,0.0,32.537,346.769,6.1392500000000005,11.577,-14.1,12.7,-13.8,1027.8,0.0,0.0,67.0,995.3,2.0
2024-03-20T08,2024-03-20 08:00:00,995.95,-6.312,0.0,32.28125,346.769,8.595,14.91,-15.2,12.4,-14.5,1028.0,0.0,0.0,71.0,995.5,356.0
2024-03-20T09,2024-03-20 09:00:00,996.475,-6.977,0.0,32.1545,345.716,7.8934999999999995,15.6115,-15.5,12.3,-15.1,1028.6,0.0,0.0,66.0,996.1,356.0
2024-03-20T10,2024-03-20 10:00:00,997.075,-7.877,0.0,32.26225,336.59000000000003,7.89325,12.454,-16.5,10.8,-15.9,1029.2,0.0,0.0,70.0,996.6,351.0
2024-03-20T11,2024-03-20 11:00:00,997.85,-8.70825,0.0,33.27425,335.186,8.06875,12.454,-16.9,11.7,-16.6,1029.8,0.0,0.0,69.0,997.2,349.0
2024-03-20T12,2024-03-20 12:00:00,998.35,-9.4805,0.0,33.84725,337.64300000000003,5.78825,9.822750000000001,-17.8,10.5,-17.3,1030.0,0.0,0.0,74.0,997.4,344.0
2024-03-20T13,2024-03-20 13:00:00,998.75,-10.34225,0.0,34.985,336.941,4.560499999999999,8.06875,-17.6,9.2,-18.0,1030.4,0.0,0.0,70.0,997.7,358.0
2024-03-20T14,2024-03-20 14:00:00,999.2,-9.16,0.0,34.1235,332.02725,8.595,14.207749999999999,-17.4,8.4,-17.6,1031.0,0.0,0.0,67.0,998.3,334.0
2024-03-20T15,2024-03-20 15:00:00,999.1,-8.006499999999999,0.0,33.5385,290.96274999999997,12.278500000000001,15.6115,-16.4,13.7,-16.7,1031.3,0.0,0.0,67.0,998.6,316.0
2024-03-20T16,2024-03-20 16:00:00,998.875,-7.08425,0.0,32.383250000000004,287.453,15.6115,19.295,-15.9,16.9,-16.0,1031.6,0.0,0.0,66.0,998.8,304.0
2024-03-20T17,2024-03-20 17:00:00,998.75,-6.23775,0.0,30.181,285.347,15.962250000000001,20.522750000000002,-15.3,18.1,-15.6,1031.3,0.0,0.0,64.0,998.6,292.0
2024-03-20T18,2024-03-20 18:00:00,998.225,-5.6605,0.0,29.84975,290.963,19.295,24.55725,-14.5,21.4,-15.0,1030.8,0.0,0.0,62.0,998.1,293.0
2024-03-20T19,2024-03-20 19:00:00,997.575,-4.747,0.0,29.14975,290.612,18.7685,24.2065,-13.7,21.1,-14.1,1030.2,0.0,0.0,61.0,997.5,300.0
2024-03-20T20,2024-03-20 20:00:00,997.125,-4.00375,0.0,28.42775,292.016,19.64575,24.7325,-13.1,23.8,-13.4,1029.7,0.0,0.0,60.0,997.0,300.0
2024-03-20T21,2024-03-20 21:00:00,996.725,-3.3845,0.0,27.60625,295.52549999999997,19.64575,25.08325,-12.4,22.9,-12.9,1029.4,0.0,0.0,53.0,996.7,302.0
2024-03-20T22,2024-03-20 22:00:00,996.3,-2.6685,0.0,26.079,303.598,16.66375,22.1015,-12.0,20.4,-12.2,1029.0,0.0,0.0,55.0,996.3,314.0
2024-03-20T23,2024-03-20 23:00:00,996.025,-2.58625,0.0,26.27225,299.38625,13.1555,17.19,-12.0,15.6,-11.9,1028.7,0.0,0.0,61.0,996.0,307.0
2024-03-21T00,2024-03-21 00:00:00,996.025,-3.386,0.0,28.27625,275.16875,10.349,12.98025,-12.5,12.3,-12.2,1028.4,0.0,0.0,64.0,995.7,307.0
2024-03-21T01,2024-03-21 01:00:00,996.025,-4.35825,0.0,31.280250000000002,247.441,7.718,9.998000000000001,-13.3,9.2,-12.9,1028.5,0.0,0.0,74.0,995.7,268.0
2024-03-21T02,2024-03-21 02:00:00,996.275,-4.9865,0.0,32.75775,247.09,6.3145,8.595,-14.2,5.7,-13.8,1028.7,0.0,0.0,76.0,995.9,261.0
2024-03-21T03,2024-03-21 03:00:00,996.525,-5.73975,0.0,32.35225,173.61833333333334,1.7542499999999999,4.385,-14.3,1.5,-14.2,1028.6,0.0,0.0,68.0,995.9,297.0
2024-03-21T04,2024-03-21 04:00:00,996.65,-6.69875,0.0,34.044,68.44125,2.2805,4.21,-14.3,2.0,-14.0,1028.7,0.0,0.0,70.0,995.9,340.0
2024-03-21T05,2024-03-21 05:00:00,997.0,-7.3427500000000006,0.0,34.891000000000005,154.4315,1.9295,4.03425,-15.2,3.0,-15.0,1029.0,0.0,0.0,77.0,996.3,240.0
2024-03-21T06,2024-03-21 06:00:00,997.45,-7.473,0.0,36.234,188.8275,2.6315,4.0344999999999995,-15.7,1.9,-15.6,1029.4,0.0,0.0,81.0,996.6,242.0
2024-03-21T07,2024-03-21 07:00:00,997.45,-7.6442499999999995,0.0,37.2465,168.11950000000002,2.6310000000000002,4.385,-16.2,1.8,-16.0,1029.2,0.0,0.0,84.0,996.5,233.0
2024-03-21T08,2024-03-21 08:00:00,997.5,-8.2915,0.0,37.397999999999996,116.1745,1.754,2.982,-16.2,0.0,-16.0,1029.3,0.0,0.0,83.0,996.6,228.0
2024-03-21T09,2024-03-21 09:00:00,997.5,-8.404499999999999,0.0,37.6435,116.87650000000001,0.877,2.105,-16.6,0.0,-16.3,1029.1,0.0,0.0,84.0,996.4,215.0
2024-03-21T10,2024-03-21 10:00:00,997.4000000000001,-8.6935,0.0,38.15225,82.12925,2.28,3.859,-17.3,0.0,-17.0,1029.1,0.0,0.0,84.0,996.4,212.0
2024-03-21T11,2024-03-21 11:00:00,997.625,-9.60825,0.0,38.79025,43.170249999999996,3.50825,5.613,-17.3,5.5,-17.5,1029.4,0.0,0.0,84.0,996.7,56.0
2024-03-21T12,2024-03-21 12:00:00,997.95,-10.45575,0.0,38.96375,67.03725,2.456,3.68375,-17.6,4.5,-17.4,1029.4,0.0,0.0,83.0,996.6,80.0
2024-03-21T13,2024-03-21 13:00:00,998.175,-10.29325,0.0,39.271,65.984,2.98225,4.38525,-17.3,1.3,-17.9,1029.8,0.0,0.0,83.0,997.0,82.0
2024-03-21T14,2024-03-21 14:00:00,998.0,-8.280000000000001,0.0,39.4745,65.9845,1.9295,4.560499999999999,,,,,,,,,
2024-03-21T15,2024-03-21 15:00:00,997.1,-1.4725000000000001,0.0,36.2255,107.751,1.0525,3.6835,-14.0,0.0,-13.9,1029.5,0.0,0.0,75.0,996.8,36.0
2024-03-21T16,2024-03-21 16:00:00,996.45,1.29725,0.0,29.6755,259.7255,3.33275,4.736000000000001,-11.2,0.0,-12.6,1029.4,0.0,0.0,69.0,996.8,264.0
2024-03-21T17,2024-03-21 17:00:00,996.225,1.1207500000000001,0.0,27.083750000000002,283.592,7.718,9.47175,-10.0,1.5,-10.5,1029.4,0.0,0.0,51.0,996.8,270.0
2024-03-21T18,2024-03-21 18:00:00,996.15,2.116,0.0,25.56,286.4,7.718,10.348749999999999,-9.7,2.6,-9.8,1029.0,0.0,0.0,48.0,996.4,287.0
2024-03-21T19,2024-03-21 19:00:00,995.4,2.85175,0.0,25.21025,296.22749999999996,8.77075,11.57675,-9.0,4.0,-9.4,1028.3,0.0,0.0,54.0,995.7,310.0
2024-03-21T20,2024-03-21 20:00:00,994.75,3.07875,0.0,25.742,294.12175,10.5245,12.805,-8.5,8.1,-8.6,1027.5,0.0,0.0,58.0,995.0,284.0
2024-03-21T21,2024-03-21 21:00:00,994.15,2.85975,0.0,25.7865,294.1215,12.6295,15.962250000000001,-8.2,13.8,-8.4,1026.9,0.0,0.0,61.0,994.4,289.0
2024-03-21T22,2024-03-21 22:00:00,993.95,2.2885,0.0,26.65825,301.492,14.20825,16.83925,-8.2,14.2,-8.1,1026.8,0.0,0.0,52.0,994.3,291.0
2024-03-21T23,2024-03-21 23:00:00,994.0,1.991,0.0,26.16625,303.598,14.20825,17.189999999999998,-8.5,13.2,-8.3,1026.9,0.0,0.0,57.0,994.4,298.0
2024-03-22T00,2024-03-22 00:00:00,994.3,0.822,0.0,27.9035,301.84325,12.103,15.436,-9.8,11.9,-9.0,1027.1,0.0,0.0,73.0,994.6,300.0
2024-03-22T01,2024-03-22 01:00:00,994.775,-1.09325,0.0,31.1155,306.05475,8.7705,12.2785,-11.2,11.7,-10.4,1027.6,0.0,0.0,76.0,994.9,315.0
2024-03-22T02,2024-03-22 02:00:00,995.35,-2.2325,0.0,32.3405,315.53125,7.718,11.0505,-11.3,8.4,-11.3,1027.9,0.0,0.0,81.0,995.4,310.0
2024-03-22T03,2024-03-22 03:00:00,995.675,-2.52575,0.0,33.045,325.35875,6.1392500000000005,9.121,-11.1,9.3,-11.3,1028.1,0.0,0.0,69.0,995.6,331.0
2024-03-22T04,2024-03-22 04:00:00,996.175,-2.8355,0.0,33.08475,323.253,4.7357499999999995,6.49,-11.8,9.0,-11.6,1028.6,0.0,0.0,76.0,996.1,334.0
2024-03-22T05,2024-03-22 05:00:00,996.8,-2.7824999999999998,0.0,33.745,292.01575,4.7357499999999995,6.31475,-11.5,4.9,-11.5,1029.0,0.0,0.0,70.0,996.6,337.0
2024-03-22T06,2024-03-22 06:00:00,997.025,-3.11125,0.0,34.74075,290.96275,4.0344999999999995,5.613,-11.5,7.7,-11.2,1029.2,0.0,0.0,69.0,996.8,336.0
2024-03-22T07,2024-03-22 07:00:00,997.3,-3.467,0.0,35.756,275.16875,3.508,5.08675,-12.2,4.4,-11.7,1029.5,0.0,0.0,75.0,997.1,354.0
2024-03-22T08,2024-03-22 08:00:00,997.7,-4.31775,0.0,36.30775,302.89599999999996,2.98225,4.21,-13.1,2.2,-12.5,1029.8,0.0,0.0,77.0,997.3,345.0
2024-03-22T09,2024-03-22 09:00:00,998.025,-5.2692499999999995,0.0,36.18875,285.34725000000003,1.403,3.1574999999999998,-13.7,4.3,-13.4,1029.8,0.0,0.0,79.0,997.4,0.0
2024-03-22T10,2024-03-22 10:00:00,998.225,-6.37775,0.0,37.1285,299.03525,3.68375,5.96375,-14.9,5.2,-14.3,1030.0,0.0,0.0,80.0,997.5,306.0
2024-03-22T11,2024-03-22 11:00:00,998.55,-7.23975,0.0,37.39275,315.53125,3.15775,4.736,-15.6,7.9,-15.3,1030.5,0.0,0.0,84.0,997.9,324.0
2024-03-22T12,2024-03-22 12:00:00,999.125,-7.950749999999999,0.0,37.9675,336.59024999999997,3.33275,5.78875,-16.6,4.6,-15.9,1031.2,0.0,0.0,83.0,998.5,332.0
2024-03-22T13,2024-03-22 13:00:00,999.75,-8.34775,0.0,37.65575,321.147,3.33275,5.964,-16.9,6.3,-16.7,1031.8,0.0,0.0,81.0,999.1,340.0
2024-03-22T14,2024-03-22 14:00:00,1000.125,-7.6495,0.0,37.62025,316.23325,6.6655,8.41975,-15.9,8.1,-16.4,1032.0,0.0,0.0,73.0,999.3,329.0
2024-03-22T15,2024-03-22 15:00:00,999.8,-5.3355,0.0,36.1265,297.2805,7.1915,8.946,-14.0,8.6,-14.6,1032.0,0.0,0.0,73.0,999.3,321.0
2024-03-22T16,2024-03-22 16:00:00,999.325,-3.45075,0.0,34.0785,277.2745,8.94575,11.0505,-12.6,9.9,-13.2,1032.1,0.0,0.0,69.0,999.4,302.0
2024-03-22T17,2024-03-22 17:00:00,999.35,-2.7255,0.0,32.630250000000004,267.096,14.208,17.189999999999998,-12.1,15.0,-12.1,1032.2,0.0,0.0,66.0,999.6,288.0
2024-03-22T18,2024-03-22 18:00:00,999.375,-1.6655,0.0,30.87575,288.15475,17.54075,21.75075,-10.8,20.9,-11.4,1032.2,0.0,0.0,60.0,999.6,302.0
2024-03-22T19,2024-03-22 19:00:00,999.35,-0.6175,0.0,28.646,295.52549999999997,20.8735,26.13575,-10.2,23.7,-10.4,1032.0,0.1,0.0,56.0,999.4,311.0
2024-03-22T20,2024-03-22 20:00:00,999.05,-0.23174999999999998,0.0,27.3925,302.896,23.85575,28.942500000000003,-9.6,26.8,-10.0,1031.8,0.0,0.0,47.0,999.2,315.0
2024-03-22T21,2024-03-22 21:00:00,998.85,0.20400000000000001,0.0,23.1575,314.12725,25.6095,32.801249999999996,-9.6,29.6,-9.6,1031.4,0.0,0.0,40.0,998.9,332.0
2024-03-22T22,2024-03-22 22:00:00,998.7,0.12275,0.0,21.707,317.637,26.311,36.66025,-9.7,28.4,-9.5,1031.6,0.0,0.0,42.0,999.0,335.0
2024-03-22T23,2024-03-22 23:00:00,998.625,-0.247,0.0,23.0745,313.4255,24.031000000000002,31.57375,-10.3,27.0,-10.1,1031.4,0.0,0.0,57.0,998.7,325.0
2024-03-23T00,2024-03-23 00:00:00,998.7,-0.69625,0.0,26.6445,313.0745,17.8915,24.031,-10.1,21.3,-10.3,1031.5,0.0,0.0,48.0,998.8,336.0
2024-03-23T01,2024-03-23 01:00:00,999.05,-1.33225,0.0,23.824,329.2195,9.99825,15.2605,-11.9,13.5,-11.0,1031.9,0.0,0.0,55.0,999.1,349.0
2024-03-23T02,2024-03-23 02:00:00,999.5,-3.95,0.0,27.2405,321.84925,7.1915,10.875250000000001,-13.4,10.0,-12.7,1032.2,0.0,0.0,70.0,999.4,356.0
2024-03-23T03,2024-03-23 03:00:00,1000.0,-5.22975,0.0,31.6465,292.36675,8.7705,11.57675,-14.4,10.7,-13.7,1032.3,0.0,0.0,76.0,999.5,299.0
2024-03-23T04,2024-03-23 04:00:00,1000.2,-6.2935,0.0,32.98975,308.863,6.1392500000000005,8.7705,-15.3,7.6,-14.8,1032.2,0.0,0.0,78.0,999.4,320.0
2024-03-23T05,2024-03-23 05:00:00,1000.35,-7.10375,0.0,34.24725,299.73725,6.1392500000000005,8.244,-16.1,3.8,-15.6,1032.4,0.0,0.0,78.0,999.6,303.0
2024-03-23T06,2024-03-23 06:00:00,1000.5999999999999,-7.890499999999999,0.0,34.317,327.5816666666667,4.385,6.84075,-16.2,4.0,-15.9,1032.4,0.0,0.0,78.0,999.7,318.0
2024-03-23T07,2024-03-23 07:00:00,1000.975,-9.74875,0.0,35.0305,73.35475,0.351,2.98175,-16.9,4.4,-16.6,1032.6,0.0,0.0,82.0,999.8,22.0
2024-03-23T08,2024-03-23 08:00:00,1001.275,-9.5375,0.0,36.481500000000004,176.894,1.7542499999999999,4.0344999999999995,-17.4,1.0,-17.1,1032.6,0.0,0.0,84.0,999.9,158.0
2024-03-23T09,2024-03-23 09:00:00,1001.125,-9.768,0.0,37.025999999999996,200.7605,1.5787499999999999,3.5082500000000003,-17.5,1.5,-17.6,1032.5,0.0,0.0,81.0,999.7,263.0
2024-03-23T10,2024-03-23 10:00:00,1000.65,-10.064499999999999,0.0,37.323750000000004,117.22725,2.105,3.859,-17.9,1.6,-17.8,1031.7,0.0,0.0,81.0,999.0,310.0
2024-03-23T11,2024-03-23 11:00:00,1000.4000000000001,-10.31075,0.0,38.08725,70.54675,2.80675,4.20975,-18.6,1.6,-18.2,1031.9,0.0,0.0,82.0,999.1,14.0
2024-03-23T12,2024-03-23 12:00:00,1000.6,-11.209,0.0,37.67725,128.108,1.9295,4.73625,-19.3,0.9,-18.7,1032.0,0.0,0.0,82.0,999.2,343.0
2024-03-23T13,2024-03-23 13:00:00,1000.875,-11.24525,0.0,37.9975,116.1745,1.228,3.15725,-18.4,2.8,-18.7,1032.2,0.0,0.0,84.0,999.4,158.0
2024-03-23T14,2024-03-23 14:00:00,1000.725,-9.15,0.0,37.789,143.551,1.0525,2.8064999999999998,-16.4,0.8,-17.0,1032.2,0.0,0.0,78.0,999.4,157.0
2024-03-23T15,2024-03-23 15:00:00,999.95,-4.0005,0.0,35.060249999999996,210.58825000000002,1.9295,3.1574999999999998,-15.6,0.4,-16.2,1032.3,0.0,0.0,70.0,999.4,195.0
2024-03-23T16,2024-03-23 16:00:00,999.225,-1.7887499999999998,0.0,30.67375,241.1235,3.33275,5.08675,-13.7,0.0,-14.6,1032.1,0.0,0.0,67.0,999.3,229.0
2024-03-23T17,2024-03-23 17:00:00,998.625,-0.491,0.0,28.63075,258.6725,4.38525,6.1392500000000005,-12.3,0.0,-13.0,1031.6,0.0,0.0,56.0,998.8,247.0
2024-03-23T18,2024-03-23 18:00:00,997.975,0.71875,0.0,24.99075,261.8315,5.96375,8.244,-11.4,1.7,-11.8,1030.9,0.0,0.0,49.0,998.2,240.0
2024-03-23T19,2024-03-23 19:00:00,997.35,0.77575,0.0,23.55675,272.00975,8.59525,10.875,-10.7,8.4,-11.0,1030.3,0.0,0.0,50.0,997.6,267.0
2024-03-23T20,2024-03-23 20:00:00,996.525,1.8315,0.0,22.66825,296.5785,7.8934999999999995,10.700000000000001,-10.0,7.4,-10.3,1029.3,0.0,0.0,47.0,996.6,271.0
2024-03-23T21,2024-03-23 21:00:00,995.7,2.8715,0.0,21.871,298.68425,7.367,10.69975,-9.2,6.7,-9.6,1028.5,0.0,0.0,46.0,995.9,293.0
2024-03-23T22,2024-03-23 22:00:00,994.95,2.162,0.0,21.8975,306.406,11.577000000000002,14.55875,-9.2,6.7,-9.2,1027.8,0.1,0.0,52.0,995.2,306.0
2024-03-23T23,2024-03-23 23:00:00,994.325,2.0305,0.0,23.46975,307.108,11.4015,13.506499999999999,-9.0,9.6,-9.0,1027.0,0.0,0.0,50.0,994.5,323.0
2024-03-24T00,2024-03-24 00:00:00,993.8,1.8627500000000001,0.0,24.860500000000002,308.863,8.4195,10.7,-9.1,6.2,-9.0,1026.5,0.1,0.0,52.0,993.9,326.0
2024-03-24T01,2024-03-24 01:00:00,993.575,0.39,0.0,26.0425,327.46475,3.5082500000000003,5.4375,-10.2,1.8,-9.4,1026.1,0.0,0.0,56.0,993.5,338.0
2024-03-24T02,2024-03-24 02:00:00,993.8,-2.54875,0.0,27.04225,19.65475,0.52625,2.456,-11.7,3.9,-11.2,1026.0,0.0,0.0,73.0,993.4,25.0
2024-03-24T03,2024-03-24 03:00:00,993.725,-4.24775,0.0,29.69025,49.13725,0.5265,2.63125,-11.5,4.7,-11.7,1025.6,0.0,0.0,57.0,993.1,64.0
2024-03-24T04,2024-03-24 04:00:00,993.775,-5.21275,0.0,31.4875,82.4805,2.2805,5.43775,-12.1,9.5,-11.8,1025.3,0.0,0.0,70.0,992.9,97.0
2024-03-24T05,2024-03-24 05:00:00,993.45,-5.9742500000000005,0.0,32.56025,90.904,1.5787499999999999,4.560499999999999,-13.5,5.4,-13.1,1025.2,0.0,0.0,76.0,992.7,115.0
2024-03-24T06,2024-03-24 06:00:00,993.4250000000001,-6.59075,0.0,33.396,82.4805,2.105,4.21,-13.1,8.2,-13.3,1024.9,0.0,0.0,69.0,992.5,117.0
2024-03-24T07,2024-03-24 07:00:00,993.075,-6.9155,0.0,34.504,83.53325000000001,2.2805,4.560499999999999,-13.7,9.6,-13.2,1024.2,0.0,0.0,73.0,991.9,115.0
2024-03-24T08,2024-03-24 08:00:00,992.7,-6.9355,0.0,35.092,78.269,2.2805,4.5607500000000005,-13.4,9.9,-13.6,1024.0,0.0,0.0,71.0,991.6,114.0
2024-03-24T09,2024-03-24 09:00:00,992.4250000000001,-7.1405,0.0,35.3895,78.61975,1.9295,4.736,-14.0,10.5,-13.5,1023.7,0.0,0.0,72.0,991.4,111.0
2024-03-24T10,2024-03-24 10:00:00,992.15,-7.68675,0.0,35.741749999999996,81.42750000000001,1.754,4.38525,-13.8,10.5,-14.0,1023.4,0.0,0.0,71.0,991.1,106.0
2024-03-24T11,2024-03-24 11:00:00,992.025,-7.1057500000000005,0.0,35.9915,76.86475,2.6315,5.2620000000000005,-13.9,10.5,-13.5,1023.3,0.0,0.0,68.0,991.0,111.0
2024-03-24T12,2024-03-24 12:00:00,991.75,-6.3275,0.0,35.72225,77.21575,2.80675,5.788500000000001,-13.7,11.0,-13.8,1023.2,0.0,0.0,69.0,990.9,100.0
2024-03-24T13,2024-03-24 13:00:00,991.625,-5.78725,0.0,35.146,73.355,2.80675,6.1392500000000005,-13.9,9.8,-13.7,1023.3,0.0,0.0,71.0,991.0,97.0
2024-03-24T14,2024-03-24 14:00:00,991.575,-3.84375,0.0,34.141,83.53325,4.38525,10.349,-11.1,10.5,-12.6,1023.4,0.0,0.0,59.0,991.1,107.0
2024-03-24T15,2024-03-24 15:00:00,991.15,0.5895,0.0,30.575499999999998,97.5725,4.03425,10.1735,-9.3,10.9,-10.1,1023.4,0.0,0.0,53.0,991.2,118.0
2024-03-24T16,2024-03-24 16:00:00,990.85,3.4284999999999997,0.0,26.18825,86.69225,4.5607500000000005,11.22625,-8.1,11.3,-8.7,1023.5,0.0,0.0,48.0,991.3,110.0
2024-03-24T17,2024-03-24 17:00:00,990.625,5.91375,0.0,23.162,68.792,3.50825,11.4015,-7.0,7.3,-7.5,1023.1,0.0,0.0,44.0,991.0,97.0
2024-03-24T18,2024-03-24 18:00:00,990.4000000000001,8.499749999999999,0.0,20.267,68.79225,3.50825,9.99825,-6.8,7.9,-6.8,1023.0,0.0,0.0,40.0,990.9,78.0
2024-03-24T19,2024-03-24 19:00:00,990.025,9.44075,0.0,18.003999999999998,42.11775,4.21,12.103,-5.5,6.3,-5.8,1022.5,0.0,0.0,38.0,990.4,76.0
2024-03-24T20,2024-03-24 20:00:00,989.525,10.0185,0.0,16.79475,22.11175,4.0344999999999995,11.75225,-7.0,13.6,-6.5,1022.1,0.0,0.0,62.0,990.0,303.0
2024-03-24T21,2024-03-24 21:00:00,989.325,7.766249999999999,0.0,18.922,336.23924999999997,7.36725,18.41775,-4.1,16.0,-6.5,1021.9,0.0,0.0,38.0,989.8,301.0
2024-03-24T22,2024-03-24 22:00:00,989.2,8.689250000000001,0.0,16.913,34.396,4.5605,13.682,-4.1,14.5,-4.0,1021.7,0.0,0.0,35.0,989.7,43.0
2024-03-24T23,2024-03-24 23:00:00,989.25,7.9535,0.0,16.511499999999998,29.4825,6.1392500000000005,14.559,-4.7,16.8,-4.3,1022.0,0.0,0.0,38.0,989.9,45.0
2024-03-25T00,2024-03-25 00:00:00,989.6,6.1665,0.0,17.35425,18.251,5.2620000000000005,13.331,-5.4,18.1,-5.0,1022.3,0.0,0.0,40.0,990.2,45.0
2024-03-25T01,2024-03-25 01:00:00,990.075,3.34875,0.0,20.467750000000002,25.973,6.31475,11.75225,-6.7,15.6,-6.1,1022.8,0.0,0.0,51.0,990.6,50.0
2024-03-25T02,2024-03-25 02:00:00,990.625,2.3122499999999997,0.0,22.56275,28.42925,4.91125,10.349,-7.2,9.5,-7.0,1023.1,0.0,0.0,51.0,990.9,46.0
2024-03-25T03,2024-03-25 03:00:00,991.175,1.357,0.0,23.99225,28.78025,3.1574999999999998,5.964,-7.7,8.7,-7.5,1023.4,0.0,0.0,53.0,991.3,37.0
2024-03-25T04,2024-03-25 04:00:00,991.625,0.6195,0.0,25.067,30.535,2.2805,5.613,-8.5,6.8,-8.2,1023.9,0.0,0.0,58.0,991.8,38.0
2024-03-25T05,2024-03-25 05:00:00,992.125,-0.07199999999999998,0.0,26.1325,17.9,1.4032499999999999,4.0344999999999995,-8.7,6.9,-8.6,1024.3,0.0,0.0,59.0,992.3,35.0
2024-03-25T06,2024-03-25 06:00:00,992.475,-0.78,0.0,27.01925,13.68825,0.702,2.807,-8.4,8.8,-8.4,1024.7,0.0,0.0,53.0,992.6,31.0
2024-03-25T07,2024-03-25 07:00:00,992.475,-0.93925,0.0,27.5235,15.09225,2.105,5.6129999999999995,-9.1,10.6,-8.8,1024.5,0.0,0.0,56.0,992.5,30.0
2024-03-25T08,2024-03-25 08:00:00,992.35,-0.6154999999999999,0.0,26.644750000000002,25.973,5.2620000000000005,9.64725,-9.4,15.0,-9.0,1024.1,0.0,0.0,54.0,992.1,36.0
2024-03-25T09,2024-03-25 09:00:00,992.05,-1.68075,0.0,27.6305,26.675,4.91125,8.595,-10.1,15.0,-9.8,1023.9,0.0,0.0,57.0,991.9,41.0
