Datetime,Air Temperature,Average 10 meter wind speed over past 1 hour,Average air temperature over past 1 hour,Mean Sea Level Pressure,Precipitation Amount over past 1 hour,Rainfall amount over past 1 hour,Relative Humidity,Station Pressure,Vector average 10 meter wind direction over past 1 hour
2023-05-13 15:00:00,15.2,17.5,14.7,0.0,0.0,0.0,46.0,0.0,51.0
2023-05-13 16:00:00,16.8,21.5,16.3,0.0,0.0,0.0,42.0,0.0,42.0
2023-05-13 17:00:00,18.8,22.0,18.0,1030.9,0.0,0.0,40.0,1000.2,40.0
2023-05-13 18:00:00,19.3,21.5,18.8,1031.2,0.0,0.0,35.0,1000.5,40.0
2023-05-13 19:00:00,21.2,19.3,20.3,1031.3,0.0,0.0,29.0,1000.7,53.0
2023-05-13 20:00:00,20.2,19.7,20.3,1031.5,0.0,0.0,31.0,1000.8,44.0
2023-05-13 21:00:00,20.0,18.2,20.5,1031.8,0.0,0.0,29.0,1001.1,40.0
2023-05-13 22:00:00,20.3,16.7,20.4,1031.9,0.0,0.0,29.0,1001.1,53.0
2023-05-13 23:00:00,20.1,17.9,20.5,1032.1,0.0,0.0,29.0,1001.3,53.0
2023-05-14 00:00:00,20.0,15.3,20.1,1032.0,0.0,0.0,27.0,1001.2,48.0
2023-05-14 01:00:00,19.2,17.5,19.8,1032.2,0.0,0.0,28.0,1001.4,41.0
2023-05-14 02:00:00,16.1,11.6,17.5,1032.6,0.0,0.0,36.0,1001.7,39.0
2023-05-14 03:00:00,12.5,8.1,13.9,1033.1,0.0,0.0,51.0,1002.2,25.0
2023-05-14 04:00:00,9.5,8.9,11.3,0.0,0.0,0.0,67.0,0.0,8.0
2023-05-14 05:00:00,9.4,8.5,9.4,1034.0,0.0,0.0,65.0,1003.0,27.0
2023-05-14 06:00:00,10.3,11.7,10.0,1034.1,0.0,0.0,61.0,1003.2,38.0
2023-05-14 07:00:00,9.2,11.8,9.6,1034.1,0.0,0.0,64.0,1003.2,49.0
2023-05-14 08:00:00,8.2,10.4,8.7,1034.5,0.0,0.0,68.0,1003.5,49.0
2023-05-14 09:00:00,7.5,9.9,7.7,0.0,0.0,0.0,68.0,0.0,44.0
2023-05-14 10:00:00,6.5,11.2,6.8,1034.9,0.0,0.0,77.0,1003.8,43.0
2023-05-14 11:00:00,6.2,10.1,6.3,1034.8,0.0,0.0,80.0,1003.8,52.0
2023-05-14 12:00:00,9.0,11.0,7.6,1035.1,0.0,0.0,70.0,1004.1,53.0
2023-05-14 13:00:00,12.2,7.8,10.8,1035.5,0.0,0.0,60.0,1004.5,51.0
2023-05-14 14:00:00,9.3,3.7,10.9,1035.9,0.0,0.0,84.0,1004.8,322.0
2023-05-14 15:00:00,9.0,8.3,9.4,1036.2,0.0,0.0,84.0,1005.0,285.0
2023-05-14 16:00:00,9.7,14.4,9.2,1036.1,0.0,0.0,83.0,1004.9,293.0
2023-05-14 17:00:00,10.3,10.2,10.0,1035.8,0.0,0.0,82.0,1004.6,292.0
2023-05-14 18:00:00,11.3,13.1,10.8,1035.3,0.0,0.0,77.0,1004.1,284.0
2023-05-14 19:00:00,11.5,16.2,11.4,0.0,0.0,0.0,74.0,0.0,282.0
2023-05-14 20:00:00,13.3,16.2,12.3,1034.0,0.0,0.0,65.0,1002.9,289.0
2023-05-14 21:00:00,14.8,12.5,13.9,1033.6,0.0,0.0,60.0,1002.5,282.0
2023-05-14 22:00:00,16.4,10.7,15.1,1033.0,0.0,0.0,47.0,1001.9,242.0
2023-05-14 23:00:00,14.7,12.6,15.3,1032.5,0.0,0.0,61.0,1001.4,225.0
2023-05-15 00:00:00,16.7,11.0,16.0,1031.7,0.0,0.0,42.0,1000.7,201.0
2023-05-15 01:00:00,15.8,7.3,16.7,1031.1,0.0,0.0,41.0,1000.2,167.0
2023-05-15 02:00:00,15.4,10.8,15.3,1030.8,0.0,0.0,38.0,999.9,160.0
2023-05-15 03:00:00,14.9,11.7,15.2,1030.6,0.0,0.0,50.0,999.6,166.0
2023-05-15 04:00:00,14.1,12.8,14.7,0.0,0.0,0.0,53.0,0.0,165.0
2023-05-15 05:00:00,14.5,12.0,14.4,0.0,0.0,0.0,49.0,0.0,162.0
2023-05-15 06:00:00,12.3,12.9,13.5,1029.4,0.0,0.0,63.0,998.4,178.0
2023-05-15 07:00:00,11.4,10.8,11.4,1028.9,0.0,0.0,66.0,998.0,182.0
2023-05-15 08:00:00,10.3,7.6,11.1,1028.4,0.0,0.0,67.0,997.5,196.0
2023-05-15 09:00:00,11.2,6.5,11.1,1027.9,0.0,0.0,64.0,997.0,233.0
2023-05-15 10:00:00,11.1,3.7,11.2,0.0,0.0,0.0,66.0,0.0,259.0
2023-05-15 11:00:00,10.5,7.6,10.7,0.0,0.0,0.0,69.0,0.0,260.0
2023-05-15 12:00:00,10.6,5.0,10.4,1027.0,0.0,0.0,67.0,996.2,267.0
2023-05-15 13:00:00,10.3,6.6,10.7,1026.8,0.0,0.0,68.0,996.0,264.0
2023-05-15 14:00:00,11.8,3.2,11.0,0.0,0.0,0.0,62.0,0.0,273.0
2023-05-15 15:00:00,12.0,2.6,11.9,1025.8,0.0,0.0,64.0,995.0,225.0
2023-05-15 16:00:00,12.5,7.4,12.4,1025.0,0.0,0.0,70.0,994.3,181.0
2023-05-15 17:00:00,14.7,8.5,13.6,1024.1,0.0,0.0,63.0,993.5,190.0
2023-05-15 18:00:00,15.5,5.5,14.7,1023.2,0.0,0.0,61.0,992.6,211.0
2023-05-15 19:00:00,15.5,6.7,15.4,1022.2,0.0,0.0,62.0,991.5,215.0
2023-05-15 20:00:00,17.1,7.9,16.7,1021.3,0.0,0.0,52.0,990.7,203.0
2023-05-15 21:00:00,17.7,5.0,16.8,1020.4,0.0,0.0,53.0,989.8,202.0
2023-05-15 22:00:00,17.9,6.3,17.9,1019.3,0.0,0.0,56.0,988.8,219.0
2023-05-15 23:00:00,18.5,9.5,17.7,1018.4,0.0,0.0,56.0,987.9,212.0
2023-05-16 00:00:00,17.5,13.4,17.2,1017.6,0.0,0.0,60.0,987.2,203.0
2023-05-16 01:00:00,15.6,11.2,16.8,1017.0,0.0,0.0,64.0,986.5,201.0
2023-05-16 02:00:00,15.1,7.3,15.5,1016.8,0.0,0.0,64.0,986.3,242.0
2023-05-16 03:00:00,15.4,1.8,14.9,1017.0,0.0,0.0,63.0,986.5,291.0
2023-05-16 04:00:00,14.0,4.2,14.6,0.0,0.0,0.0,69.0,0.0,279.0
2023-05-16 05:00:00,13.7,6.1,14.0,0.0,0.0,0.0,75.0,0.0,291.0
2023-05-16 06:00:00,13.7,8.7,14.0,0.0,0.0,0.0,71.0,0.0,333.0
2023-05-16 07:00:00,12.6,9.8,13.4,1016.4,0.0,0.0,79.0,986.0,337.0
2023-05-16 08:00:00,12.8,10.1,11.9,1016.6,0.0,0.0,75.0,986.2,17.0
2023-05-16 09:00:00,14.4,15.2,14.1,1016.7,0.0,0.0,66.0,986.4,57.0
2023-05-16 10:00:00,12.8,13.9,13.8,1017.0,0.0,0.0,71.0,986.7,62.0
2023-05-16 11:00:00,11.1,8.7,12.0,1017.7,0.0,0.0,70.0,987.3,52.0
2023-05-16 12:00:00,9.5,6.2,10.3,1018.2,0.0,0.0,84.0,987.7,11.0
2023-05-16 13:00:00,12.5,3.0,10.5,0.0,0.0,0.0,73.0,0.0,19.0
2023-05-16 14:00:00,13.7,14.4,13.3,0.0,0.0,0.0,65.0,0.0,56.0
2023-05-16 15:00:00,15.1,14.5,14.6,0.0,0.0,0.0,62.0,0.0,68.0
2023-05-16 16:00:00,16.6,14.1,16.1,1018.1,0.0,0.0,58.0,987.7,76.0
2023-05-16 17:00:00,18.8,11.2,17.6,1017.4,0.0,0.0,51.0,987.1,82.0
2023-05-16 18:00:00,18.7,5.3,19.1,1017.3,0.0,0.0,57.0,987.0,58.0
2023-05-16 19:00:00,14.3,10.4,15.1,1016.8,0.0,0.0,79.0,986.3,256.0
2023-05-16 20:00:00,14.5,9.2,14.7,1016.5,0.0,0.0,75.0,986.0,292.0
2023-05-16 21:00:00,14.7,11.6,14.1,1015.9,0.0,0.0,79.0,985.5,299.0
2023-05-16 22:00:00,15.1,9.4,14.9,1015.3,0.0,0.0,76.0,984.9,299.0
2023-05-16 23:00:00,16.5,2.3,15.5,1014.6,0.0,0.0,69.0,984.2,268.0
2023-05-17 00:00:00,16.9,0.3,16.4,1014.3,0.0,0.0,61.0,983.9,217.0
2023-05-17 01:00:00,18.2,0.6,18.3,1013.6,0.0,0.0,46.0,983.3,135.0
2023-05-17 02:00:00,16.6,3.4,17.2,1013.2,0.0,0.0,46.0,982.9,112.0
2023-05-17 03:00:00,16.0,10.8,16.5,1012.5,0.0,0.0,51.0,982.3,121.0
2023-05-17 04:00:00,14.1,11.6,15.1,1011.6,0.0,0.0,59.0,981.4,131.0
2023-05-17 05:00:00,15.2,17.0,14.7,0.0,0.0,0.0,57.0,0.0,147.0
2023-05-17 06:00:00,14.5,15.4,15.0,0.0,0.0,0.0,62.0,0.0,149.0
2023-05-17 07:00:00,14.0,21.4,14.3,1009.7,0.0,0.0,67.0,979.5,158.0
2023-05-17 08:00:00,13.4,23.7,13.7,1009.1,0.0,0.0,68.0,978.9,161.0
2023-05-17 09:00:00,13.6,25.7,13.5,1008.5,0.0,0.0,64.0,978.3,170.0
2023-05-17 10:00:00,13.1,24.9,13.3,1008.1,0.0,0.0,66.0,977.9,169.0
2023-05-17 11:00:00,12.7,22.5,12.9,1007.6,0.0,0.0,69.0,977.4,172.0
2023-05-17 12:00:00,12.7,18.5,12.7,1007.4,0.0,0.0,68.0,977.3,170.0
2023-05-17 13:00:00,13.0,14.2,12.7,0.0,0.0,0.0,67.0,0.0,180.0
2023-05-17 14:00:00,12.7,12.7,11.6,0.0,0.0,0.0,79.0,0.0,257.0
2023-05-17 15:00:00,13.9,16.5,13.5,0.0,0.0,0.0,72.0,0.0,341.0
2023-05-17 16:00:00,12.1,18.2,13.4,0.0,0.0,0.0,81.0,0.0,352.0
2023-05-17 17:00:00,11.8,12.9,11.7,1009.2,0.5,0.4,87.0,979.0,357.0
2023-05-17 18:00:00,11.6,10.6,11.9,1008.7,0.7,0.6,91.0,978.5,347.0
2023-05-17 19:00:00,12.4,8.1,11.7,1008.0,0.0,0.0,84.0,977.8,339.0
2023-05-17 20:00:00,13.8,11.3,13.3,0.0,0.0,0.0,69.0,0.0,353.0
2023-05-17 21:00:00,13.8,14.0,13.9,1008.4,0.0,0.0,73.0,978.2,321.0
2023-05-17 22:00:00,13.4,15.4,15.0,1008.0,0.0,0.0,74.0,977.8,331.0
2023-05-17 23:00:00,14.0,20.8,13.6,0.0,0.0,0.0,70.0,0.0,311.0
2023-05-18 00:00:00,14.5,20.5,13.9,0.0,0.0,0.0,66.0,0.0,320.0
2023-05-18 01:00:00,14.0,19.7,14.4,0.0,0.0,0.0,58.0,0.0,336.0
2023-05-18 02:00:00,12.9,16.1,13.5,1009.5,0.0,0.0,57.0,979.2,343.0
2023-05-18 03:00:00,11.9,14.6,12.4,1010.2,0.0,0.0,62.0,979.9,360.0
2023-05-18 04:00:00,11.5,12.6,11.7,1010.5,0.0,0.0,65.0,980.1,348.0
2023-05-18 05:00:00,10.1,11.1,10.8,1010.7,0.0,0.0,69.0,980.3,353.0
2023-05-18 06:00:00,10.2,7.4,10.1,1011.0,0.0,0.0,67.0,980.6,354.0
2023-05-18 07:00:00,9.1,13.6,9.8,1011.4,0.0,0.0,75.0,981.0,354.0
2023-05-18 08:00:00,8.0,14.5,8.6,1011.5,0.0,0.0,80.0,981.0,351.0
2023-05-18 09:00:00,8.2,17.5,7.9,1011.3,0.0,0.0,78.0,980.8,349.0
2023-05-18 10:00:00,7.2,16.7,7.6,1011.8,0.0,0.0,75.0,981.3,349.0
2023-05-18 11:00:00,6.8,11.7,7.0,1012.0,0.0,0.0,77.0,981.5,2.0
2023-05-18 12:00:00,6.7,11.5,6.7,1012.3,0.0,0.0,76.0,981.8,4.0
2023-05-18 13:00:00,6.5,14.6,6.6,1012.7,0.0,0.0,75.0,982.2,357.0
2023-05-18 14:00:00,6.1,16.8,6.2,1013.2,0.0,0.0,77.0,982.6,351.0
2023-05-18 15:00:00,6.0,16.9,6.1,0.0,0.0,0.0,82.0,0.0,350.0
2023-05-18 16:00:00,6.4,22.4,6.2,1013.5,0.0,0.0,86.0,982.9,328.0
2023-05-18 17:00:00,7.2,31.6,6.9,1013.7,0.0,0.0,85.0,983.0,314.0
2023-05-18 18:00:00,7.3,35.3,7.0,1013.9,0.0,0.0,84.0,983.2,319.0
2023-05-18 19:00:00,7.5,35.0,7.1,0.0,0.0,0.0,81.0,0.0,319.0
2023-05-18 20:00:00,7.5,31.4,7.4,1014.8,0.0,0.0,75.0,984.0,328.0
2023-05-18 21:00:00,4.9,24.0,5.8,1015.8,0.0,0.4,90.0,985.0,348.0
2023-05-18 22:00:00,4.7,21.6,4.7,0.0,0.8,0.4,93.0,0.0,354.0
2023-05-18 23:00:00,5.4,23.8,5.3,1016.1,0.0,0.0,84.0,985.3,344.0
2023-05-19 00:00:00,4.2,25.7,4.7,1016.7,0.0,0.2,90.0,985.8,346.0
2023-05-19 01:00:00,4.1,24.8,4.1,1016.9,0.0,0.0,90.0,986.0,347.0
2023-05-19 02:00:00,3.7,23.1,4.0,1017.4,0.0,0.2,89.0,986.4,354.0
2023-05-19 03:00:00,4.2,18.6,3.9,1018.2,0.4,0.6,94.0,987.2,353.0
2023-05-19 04:00:00,5.1,17.1,4.6,1018.5,0.4,0.4,91.0,987.6,359.0
2023-05-19 05:00:00,5.7,16.7,5.4,1019.0,0.0,0.0,90.0,988.0,1.0
2023-05-19 06:00:00,4.7,13.1,5.3,0.0,0.0,0.0,91.0,0.0,357.0
2023-05-19 07:00:00,5.5,12.9,4.8,1020.1,0.0,0.0,88.0,989.1,350.0
2023-05-19 08:00:00,3.3,12.3,4.2,1020.3,0.0,0.0,94.0,989.3,359.0
2023-05-19 09:00:00,3.0,13.0,3.1,1020.9,0.0,0.0,94.0,989.7,3.0
2023-05-19 10:00:00,3.0,13.6,3.5,0.0,0.0,0.0,93.0,0.0,356.0
2023-05-19 11:00:00,2.5,12.3,2.7,1022.7,0.0,0.0,96.0,991.5,6.0
2023-05-19 12:00:00,4.7,11.6,3.4,0.0,0.0,0.0,93.0,0.0,4.0
2023-05-19 13:00:00,8.3,10.2,7.1,1024.3,0.0,0.0,82.0,993.2,350.0
2023-05-19 14:00:00,9.2,10.7,9.0,0.0,0.0,0.0,82.0,0.0,338.0
2023-05-19 15:00:00,10.9,8.1,10.2,0.0,0.0,0.0,80.0,0.0,314.0
2023-05-19 16:00:00,10.2,10.1,10.6,1025.3,0.0,0.0,81.0,994.3,281.0
2023-05-19 17:00:00,10.4,15.6,10.3,0.0,0.0,0.0,81.0,0.0,285.0
2023-05-19 18:00:00,11.6,16.2,10.9,0.0,0.0,0.0,77.0,0.0,283.0
2023-05-19 19:00:00,12.1,13.1,11.8,0.0,0.0,0.0,75.0,0.0,261.0
2023-05-19 20:00:00,13.5,7.9,12.9,0.0,0.0,0.0,69.0,0.0,232.0
2023-05-19 21:00:00,15.0,8.6,14.3,1024.4,0.0,0.0,61.0,993.4,199.0
2023-05-19 22:00:00,15.2,10.9,15.3,1023.6,0.0,0.0,55.0,992.7,180.0
2023-05-19 23:00:00,16.2,13.3,16.0,1022.5,0.0,0.0,56.0,991.6,169.0
2023-05-20 00:00:00,16.5,15.7,16.3,1021.7,0.0,0.0,56.0,990.9,172.0
2023-05-20 01:00:00,15.9,15.1,16.2,1021.2,0.0,0.0,58.0,990.5,184.0
2023-05-20 02:00:00,14.6,18.1,15.5,1020.6,0.0,0.0,64.0,989.9,218.0
2023-05-20 03:00:00,13.9,18.9,14.3,0.0,0.0,0.0,68.0,0.0,230.0
2023-05-20 04:00:00,13.7,19.0,13.7,0.0,0.0,0.0,69.0,0.0,221.0
2023-05-20 05:00:00,13.1,20.4,13.5,0.0,0.0,0.0,70.0,0.0,218.0
2023-05-20 06:00:00,13.1,21.7,13.0,1020.0,0.0,0.0,67.0,989.3,224.0
2023-05-20 07:00:00,12.5,22.4,12.7,1019.5,0.0,0.0,68.0,988.9,225.0
2023-05-20 08:00:00,12.0,23.5,12.2,1019.1,0.0,0.0,69.0,988.5,223.0
2023-05-20 09:00:00,11.6,26.3,11.9,1018.6,0.0,0.0,70.0,988.0,221.0
2023-05-20 10:00:00,11.2,25.7,11.4,1018.3,0.0,0.0,73.0,987.7,220.0
2023-05-20 11:00:00,10.8,25.5,11.0,1018.0,0.0,0.0,71.0,987.5,220.0
2023-05-20 12:00:00,10.8,26.2,10.7,1017.7,0.0,0.0,72.0,987.2,220.0
2023-05-20 13:00:00,11.0,28.0,10.8,0.0,0.0,0.0,73.0,0.0,221.0
2023-05-20 14:00:00,11.6,28.6,11.2,1017.2,0.0,0.0,71.0,986.7,225.0
2023-05-20 15:00:00,12.5,29.7,12.1,1017.1,0.0,0.0,70.0,986.6,228.0
2023-05-20 16:00:00,13.0,27.2,12.7,1016.6,0.0,0.0,71.0,986.1,225.0
2023-05-20 17:00:00,13.9,24.0,13.4,0.0,0.0,0.0,67.0,0.0,224.0
2023-05-20 18:00:00,14.6,19.0,14.5,0.0,0.0,0.0,66.0,0.0,216.0
2023-05-20 19:00:00,16.8,15.7,15.8,1016.0,0.0,0.0,62.0,985.6,210.0
2023-05-20 20:00:00,18.1,11.8,17.4,1015.8,0.0,0.0,59.0,985.4,190.0
2023-05-20 21:00:00,18.5,13.2,17.9,1015.4,0.0,0.0,56.0,985.0,184.0
2023-05-20 22:00:00,19.5,10.2,19.0,1015.0,0.0,0.0,46.0,984.7,184.0
2023-05-20 23:00:00,21.7,9.8,20.1,1015.0,0.0,0.0,35.0,984.7,177.0
2023-05-21 00:00:00,21.6,0.4,22.4,1015.3,0.0,0.0,46.0,985.0,158.0
2023-05-21 01:00:00,20.0,8.9,20.8,1016.0,0.0,0.0,48.0,985.7,98.0
2023-05-21 02:00:00,16.7,19.6,18.1,1016.8,0.0,0.0,54.0,986.4,36.0
2023-05-21 03:00:00,14.4,17.5,15.8,1017.8,0.0,0.0,62.0,987.3,29.0
2023-05-21 04:00:00,12.9,15.9,13.6,0.0,0.0,0.0,73.0,0.0,23.0
2023-05-21 05:00:00,12.4,17.0,12.9,1019.3,0.0,0.0,75.0,988.7,35.0
2023-05-21 06:00:00,11.4,18.4,12.0,0.0,0.0,0.0,76.0,0.0,45.0
2023-05-21 07:00:00,10.8,18.4,11.1,1019.7,0.0,0.0,75.0,989.2,48.0
2023-05-21 08:00:00,10.2,18.7,10.4,1019.9,0.0,0.0,75.0,989.4,53.0
2023-05-21 09:00:00,9.5,19.0,9.8,1020.3,0.0,0.0,78.0,989.8,51.0
2023-05-21 10:00:00,8.8,16.7,9.2,1020.9,0.0,0.0,76.0,990.4,53.0
2023-05-21 11:00:00,8.1,17.6,8.4,1021.1,0.0,0.0,71.0,990.6,55.0
2023-05-21 12:00:00,8.0,17.6,7.9,0.0,0.0,0.0,68.0,0.0,55.0
2023-05-21 13:00:00,9.1,20.4,8.5,1022.0,0.0,0.0,62.0,991.4,58.0
2023-05-21 14:00:00,10.9,22.3,9.8,1022.0,0.0,0.0,59.0,991.4,60.0
2023-05-21 15:00:00,12.6,19.9,11.7,1022.1,0.0,0.0,55.0,991.5,59.0
2023-05-21 16:00:00,14.2,17.9,13.4,0.0,0.0,0.0,54.0,0.0,58.0
2023-05-21 17:00:00,14.7,16.4,14.8,1022.1,0.0,0.0,49.0,991.5,44.0
2023-05-21 18:00:00,15.9,18.0,15.7,1021.9,0.0,0.0,48.0,991.3,44.0
2023-05-21 19:00:00,17.4,17.4,16.7,1021.8,0.0,0.0,43.0,991.2,53.0
2023-05-21 20:00:00,17.3,16.9,17.6,1021.4,0.0,0.0,42.0,990.8,63.0
2023-05-21 21:00:00,17.3,16.6,17.1,1021.1,0.0,0.0,32.0,990.4,68.0
2023-05-21 22:00:00,17.5,16.2,17.3,1020.7,0.0,0.0,33.0,990.1,74.0
2023-05-21 23:00:00,17.2,13.6,17.3,1020.4,0.0,0.0,34.0,989.8,64.0
2023-05-22 00:00:00,16.6,11.8,17.0,1019.9,0.0,0.0,41.0,989.3,59.0
2023-05-22 01:00:00,15.2,9.1,16.0,1019.5,0.0,0.0,43.0,988.9,72.0
2023-05-22 02:00:00,12.1,7.7,13.8,1019.8,0.0,0.0,54.0,989.1,56.0
2023-05-22 03:00:00,11.2,8.7,11.6,0.0,0.0,0.0,54.0,0.0,58.0
2023-05-22 04:00:00,10.1,10.6,10.8,1019.5,0.0,0.0,56.0,988.9,65.0
2023-05-22 05:00:00,8.9,12.4,9.5,1019.4,0.0,0.0,63.0,988.7,74.0
2023-05-22 06:00:00,8.9,13.5,8.8,1018.8,0.0,0.0,63.0,988.2,78.0
2023-05-22 07:00:00,8.2,11.9,8.4,1018.3,0.0,0.0,66.0,987.8,87.0
2023-05-22 08:00:00,8.4,11.4,8.4,1018.1,0.0,0.0,68.0,987.6,98.0
2023-05-22 09:00:00,7.7,11.4,8.2,1017.9,0.0,0.0,73.0,987.3,103.0
2023-05-22 10:00:00,7.5,8.7,7.8,1017.5,0.0,0.0,77.0,987.0,119.0
2023-05-22 11:00:00,8.3,9.0,8.1,0.0,0.0,0.0,75.0,0.0,126.0
2023-05-22 12:00:00,9.1,9.0,8.5,0.0,0.0,0.0,75.0,0.0,135.0
2023-05-22 13:00:00,10.6,10.4,10.0,1016.7,0.0,0.0,72.0,986.2,135.0
2023-05-22 14:00:00,13.0,9.0,11.7,0.0,0.0,0.0,71.0,0.0,145.0
2023-05-22 15:00:00,13.7,12.5,13.6,0.0,0.0,0.0,73.0,0.0,160.0
2023-05-22 16:00:00,14.2,10.0,13.9,1015.5,0.0,0.0,72.0,985.0,178.0
2023-05-22 17:00:00,15.6,6.8,15.3,1015.2,0.0,0.0,65.0,984.7,175.0
2023-05-22 18:00:00,16.0,3.7,15.5,1014.5,0.0,0.0,71.0,984.1,222.0
2023-05-22 19:00:00,19.3,1.0,17.0,1013.8,0.0,0.0,58.0,983.4,202.0
2023-05-22 20:00:00,20.8,5.7,20.1,1013.1,0.0,0.0,48.0,982.8,178.0
2023-05-22 21:00:00,23.0,7.8,21.9,1012.5,0.0,0.0,44.0,982.2,169.0
2023-05-22 22:00:00,24.6,9.7,23.7,1011.7,0.0,0.0,38.0,981.5,160.0
2023-05-22 23:00:00,24.6,9.2,24.6,1011.1,0.0,0.0,42.0,981.0,156.0
2023-05-23 00:00:00,25.0,9.4,25.2,1010.8,0.0,0.0,40.0,980.7,133.0
2023-05-23 01:00:00,23.9,8.0,24.5,1010.4,0.0,0.0,42.0,980.3,122.0
2023-05-23 02:00:00,21.8,7.7,22.7,1010.5,0.0,0.0,48.0,980.4,118.0
2023-05-23 03:00:00,20.1,9.2,20.5,1010.8,0.0,0.0,53.0,980.7,120.0
2023-05-23 04:00:00,19.1,10.7,19.7,1010.9,0.0,0.0,54.0,980.8,132.0
2023-05-23 05:00:00,18.4,13.3,18.7,1010.7,0.0,0.0,59.0,980.6,143.0
2023-05-23 06:00:00,16.4,10.7,17.4,1011.2,0.0,0.0,70.0,981.1,149.0
2023-05-23 07:00:00,15.1,10.5,15.7,1011.5,0.0,0.0,78.0,981.3,159.0
2023-05-23 08:00:00,15.3,9.6,15.0,0.0,0.0,0.0,74.0,0.0,160.0
2023-05-23 09:00:00,13.5,6.9,14.9,0.0,0.0,0.0,76.0,0.0,142.0
2023-05-23 10:00:00,12.9,9.7,12.7,0.0,0.0,0.0,81.0,0.0,52.0
2023-05-23 11:00:00,13.5,13.9,13.3,1013.5,0.0,0.0,81.0,983.4,57.0
2023-05-23 12:00:00,16.0,16.9,14.7,1014.1,0.0,0.0,63.0,984.1,61.0
2023-05-23 13:00:00,16.1,24.3,16.1,0.0,0.0,0.0,57.0,0.0,63.0
2023-05-23 14:00:00,16.7,29.8,16.3,0.0,0.0,0.0,52.0,0.0,70.0
2023-05-23 15:00:00,17.7,31.6,17.4,1016.2,0.0,0.0,50.0,986.0,73.0
2023-05-23 16:00:00,16.9,28.3,17.7,1017.4,0.0,0.0,52.0,987.2,66.0
2023-05-23 17:00:00,17.1,26.8,17.1,1018.6,0.0,0.0,53.0,988.3,65.0
2023-05-23 18:00:00,16.7,28.6,17.1,1019.2,0.0,0.0,51.0,988.8,60.0
2023-05-23 19:00:00,16.6,32.3,17.9,1019.6,0.0,0.0,53.0,989.2,61.0
2023-05-23 20:00:00,17.3,32.2,17.4,1020.1,0.0,0.0,52.0,989.7,63.0
2023-05-23 21:00:00,18.3,32.2,17.9,1020.3,0.0,0.0,47.0,989.8,63.0
2023-05-23 22:00:00,16.1,30.0,17.2,1020.9,0.0,0.0,49.0,990.3,64.0
2023-05-23 23:00:00,16.1,27.2,16.3,1021.9,0.0,0.0,46.0,991.3,63.0
2023-05-24 00:00:00,15.2,28.7,15.5,1022.4,0.0,0.0,42.0,991.9,62.0
2023-05-24 01:00:00,14.1,27.7,14.7,0.0,0.0,0.0,50.0,0.0,67.0
2023-05-24 02:00:00,13.2,17.8,13.7,0.0,0.0,0.0,56.0,0.0,61.0
2023-05-24 03:00:00,12.8,13.9,12.9,0.0,0.0,0.0,61.0,0.0,60.0
2023-05-24 04:00:00,12.9,14.9,12.9,1024.2,0.0,0.0,60.0,993.6,66.0
2023-05-24 05:00:00,13.1,15.3,13.0,1024.0,0.0,0.0,58.0,993.4,75.0
2023-05-24 06:00:00,12.1,15.5,12.6,1024.5,0.0,0.0,56.0,993.8,82.0
2023-05-24 07:00:00,11.8,18.0,12.1,1024.0,0.0,0.0,54.0,993.4,91.0
2023-05-24 08:00:00,11.2,17.1,11.6,0.0,0.0,0.0,57.0,0.0,89.0
2023-05-24 09:00:00,10.2,16.3,10.7,1024.4,0.0,0.0,61.0,993.7,84.0
2023-05-24 10:00:00,10.2,15.8,10.3,0.0,0.0,0.0,63.0,0.0,91.0
2023-05-24 11:00:00,10.9,19.6,10.7,0.0,0.0,0.0,58.0,0.0,103.0
2023-05-24 12:00:00,11.5,21.2,11.3,0.0,0.0,0.0,57.0,0.0,107.0
2023-05-24 13:00:00,12.0,20.8,11.8,1024.8,0.0,0.0,58.0,994.1,110.0
2023-05-24 14:00:00,12.9,24.2,12.3,1024.5,0.0,0.0,61.0,993.8,112.0
2023-05-24 15:00:00,14.7,21.7,13.6,0.0,0.0,0.0,57.0,0.0,117.0
2023-05-24 16:00:00,14.5,23.3,14.5,0.0,0.0,0.0,57.0,0.0,122.0
2023-05-24 17:00:00,15.8,23.0,15.1,0.0,0.0,0.0,51.0,0.0,121.0
2023-05-24 18:00:00,17.1,22.9,16.6,0.0,0.0,0.0,47.0,0.0,123.0
2023-05-24 19:00:00,18.1,22.4,17.5,1022.7,0.0,0.0,49.0,992.1,121.0
2023-05-24 20:00:00,18.7,24.3,18.9,1021.5,0.0,0.0,48.0,991.0,129.0
2023-05-24 21:00:00,19.1,25.0,19.4,1021.3,0.0,0.0,50.0,990.8,136.0
2023-05-24 22:00:00,19.0,25.8,19.4,1020.6,0.0,0.0,50.0,990.1,143.0
2023-05-24 23:00:00,19.3,23.1,19.1,1020.3,0.0,0.0,50.0,989.8,135.0
2023-05-25 00:00:00,17.8,23.3,18.6,1019.8,0.0,0.0,54.0,989.3,132.0
2023-05-25 01:00:00,17.1,20.4,17.3,1019.3,0.0,0.0,55.0,988.8,132.0
2023-05-25 02:00:00,16.6,18.4,16.9,1019.2,0.0,0.0,55.0,988.7,134.0
2023-05-25 03:00:00,15.9,18.1,16.3,0.0,0.0,0.0,53.0,0.0,135.0
2023-05-25 04:00:00,14.6,16.6,15.2,0.0,0.0,0.0,57.0,0.0,134.0
